"","SPY","VGT","VHT","VCR","VOX","VFH","VIS","VDC","VPU","VAW","VDE","VNQ"
"2007-11-13",0.0300254446434992,0.035400043225887,0.0149170664352529,0.0302944489662285,0.0252217200964026,0.0478541661740101,0.021471525167145,0.0171889763095919,0.00736304696052578,0.021075797131133,0.021127547551285,0.0325914646339659
"2007-11-14",-0.00277260633751703,-0.0118856679679252,-0.0013024430800647,-0.0178874533387569,-0.00517533523656917,-0.00438475006768529,-0.00121119111738309,0.000281376656653741,-0.00279826589477734,0.00603995372320025,-0.00301823982869578,-0.0205228707819943
"2007-11-15",-0.0145293840072886,-0.00658968222782489,-0.00228384159999069,-0.00735385221503426,-0.00298803816068486,-0.0310629091710183,-0.0109629624704824,-0.00324350982118552,0.00407806723753838,-0.0215386449677463,-0.0224471398713458,-0.00177878718940908
"2007-11-16",0.00171640854745665,0.00944865837522811,0.00472449718452633,0.00215811530595151,0.0109984322614984,-0.00727958971854189,-0.00217966126235182,0.00928042804217303,0.00267143884310393,0.000118254099843401,0.0176184684610153,-0.018871018104961
"2007-11-19",-0.0140219691087218,-0.0148878476399383,-0.0084871230085525,-0.0245490043139824,-0.0266021817247332,-0.0262782410358608,-0.0159475824840199,-0.00744573907808388,0.000231961301692803,-0.032588884588556,-0.0147247961058265,-0.0220124665725903
"2007-11-20",0.00610246813045415,0.000681557654491719,0.00506842957116652,-0.00387344476026518,-0.00145459723591376,-0.0175924918404161,-0.00194194592610955,0.00506360869679567,0.00969321628925711,0.0117871956887665,0.0252046399859497,-0.0195087954864838
"2007-11-21",-0.0206767513799196,-0.0135474634190083,-0.0187659638695941,-0.00704743330787218,-0.0168162184941841,-0.0146101110485448,-0.0129971830557447,-0.0115706562822865,-0.00876589009530854,-0.0155835523900119,-0.0167639880112773,-0.00695938476204921
"2007-11-23",0.0171448306150011,0.0113307297351683,0.0110715553836701,0.0160624329928542,0.0135019155198671,0.0241067906569306,0.0152161446841503,0.00833861727827062,0.0015047540906722,0.0157042618424275,0.0174214119363261,0.0194884875335244
"2007-11-26",-0.0223106681261657,-0.0206975154116688,-0.00957727931351674,-0.0240976745971039,-0.0260975516194446,-0.0365774621127357,-0.0170463528637079,-0.0101851325680448,-0.00626614227456799,-0.0126414801010011,-0.0215368461701229,-0.049124494037638
"2007-11-27",0.0114277305758744,0.012297644626517,0.0206903812368268,0.016190642011333,0.0053015831688427,0.0232569102643853,0.0159371983015734,0.0121537662005518,0.00684465412511503,0.00743408611769493,-0.00905574247258921,0.0231082577521602
"2007-11-28",0.0314837472642228,0.0403193119778361,0.0183579675575009,0.031616252533762,0.0271494679145798,0.0469640884569121,0.0314022849439769,0.016439500169196,0.0157138194043068,0.0432475193041655,0.0155561511740384,0.0429919484319402
"2007-11-29",0.000339694225497547,-0.00613665694787396,0.00175368482033416,-0.00340397359873472,0.00487018439219183,-0.0054988687543016,-0.00444516096494549,0.00399891402802041,-0.00353428615093056,0.00683672916717355,0.0111807472857497,-0.0161971661244698
"2007-11-30",0.0100052799700214,-0.00952792379751181,0.00222756504060453,0.012838945967161,0.00536871886905828,0.0237914180104986,0.00605671510274609,0.00123799837236662,0.00614834984614157,0.011711028019225,0.00235286365303984,0.0268516420771268
"2007-12-03",-0.00661404195772798,-0.00775588403857829,-0.0054183198228462,-0.00639887903030648,-0.00287702595448566,-0.00919539582291912,-0.00970882140707176,-0.00316668762163075,0.00486878930870341,-0.00423224988669188,0.00487637670625327,-0.0108073300746868
"2007-12-04",-0.00897835590260423,-0.00373057916015934,-0.0049659678177523,-0.00285730493906839,-0.00855014385171416,-0.0184626033687213,-0.00720764556046345,-0.00207022477875623,0.00899613913024057,-0.00632427025004618,-0.0126145581625352,-0.0273053476872509
"2007-12-05",0.0166009932945665,0.0256616946369429,0.0121310105653338,-0.000536418088209317,0.014426790543214,0.0213568595717556,0.0144980417954131,0.00743382577423638,0.0135644941395793,0.0174949616400541,0.0232221870270123,0.0331042884627534
"2007-12-06",0.0142123070818248,0.0138135960144455,0.00553747902470657,0.0140357237848447,0.00829874177241607,0.0246175952112614,0.0185252981291585,0.00833185181248507,0.00154508730639501,0.0195316383972665,0.0245930033504343,0.031306267183138
"2007-12-07",-0.000198218459855754,-0.00114381838917352,0.000631216526006948,0.00264319446847996,0.0025789097188404,-0.00938281647481512,0.00237422140046986,0.000271946425943816,0.00253290031480022,0.00874330201177749,-0.00126461869285878,-0.00354546117013205
"2007-12-10",0.00772202848791526,0.00684410875718721,0.00283381696319581,0.00403875208164656,-0.000386073378161252,0.0197257188647033,0.00826494491104079,0.00312240827800348,0.00285517475973658,0.0125925034112644,0.00594976400563059,0.021232011719939
"2007-12-11",-0.0278024148407875,-0.0216685830649189,-0.0137734263820034,-0.0340466249446284,-0.00867044958041301,-0.0480494376598709,-0.0295680506895305,-0.0136485108541849,-0.0227391199703971,-0.0380372775373974,-0.0201565592254636,-0.0541795663552707
"2007-12-12",0.00982258562080551,0.0100715458015659,0.000637300064477558,0.0028970537646156,0.00995792994003954,-0.00734628826472899,0.004564981096567,0.00534559417205614,0.00112111587369128,0.011015881701255,0.0249990224436872,-0.00337088278626654
"2007-12-13",-0.00207776883384578,0.00164163529214069,-0.00143477893887388,-0.00144752131527287,-0.00503127643534083,-0.00406394131910965,0.00827109489931404,0.00109255356049285,0.0101472599231515,0.0052410324135846,0.00455157669872512,-0.0114219179288803
"2007-12-14",-0.0127606513881369,-0.0113312232171682,-0.0100732420728229,-0.0161974490674861,-0.0135267230284468,-0.0185606730600705,-0.0116304089741579,-0.010613629086363,-0.015114110733664,-0.0187090146590502,-0.014836570734981,-0.0254687916391139
"2007-12-17",-0.014371971962093,-0.0210145026300339,-0.012652869177556,-0.0121349971835659,-0.021079231331758,-0.0120423710163174,-0.0200829933671091,-0.00901412335554148,-0.012322024217661,-0.0286831282212892,-0.0230490088329621,-0.0313791350637654
"2007-12-18",0.00556828139490209,0.00322275797884745,0.0080703917832767,0.00673888580846015,0.0160877370673806,0.00153701667725022,0.00443611218187986,0.000848357058738538,0.0122086431768412,0.00918410492869441,0.0132489165916304,0.0153276453119701
"2007-12-19",0,0.00607838069162381,-0.00377988081343765,-0.00749058390369001,-0.00189527647819572,0.0042150458953301,-0.00540925710572778,0.00338707916298121,-0.00397705859317629,-0.00399313991979779,0.00706216871317266,0.0101422745313153
"2007-12-20",0.00628637023935767,0.0148691340735802,0.00574640595858715,0.00674418119439839,0.0098429580669185,-0.00268038801330187,0.0117527011790483,0.00211091138290698,0.00409043963399611,0.0179595934248152,0.00873541468295889,-0.00417682406989842
"2007-12-21",0.0143129702574729,0.0123613197146615,0.0123659474764375,0.00873689203751809,0.0226843272873576,0.0146547850087481,0.0162249501232671,0.0128513308562516,0.00700584404587079,0.0246588462354841,0.0234588267097823,0.0194305026792522
"2007-12-24",0.00739802321666034,0.010428408243876,0.000808010360638154,0.00939527794280082,0.00718831710843034,0.0189018733704886,0.0108952883738442,0.00360186691270844,0.00112546788317582,0.00830989427967276,0.00810855490697561,0.0318791728563651
"2007-12-26",0.00214249462000376,0.00194328278950682,-0.000161621124367249,-0.00349024308813983,0.0041588350230856,-0.0039007538358168,-0.00066891435035075,-0.00207648681080601,-0.00394470085190694,0.00679862215831723,0.0113468463866162,-0.0167599429975147
"2007-12-27",-0.0126509355170282,-0.0151604394214893,-0.0121941363258704,-0.0140819224274254,-0.0151582377379108,-0.0231583330761016,-0.0149713118207012,-0.00988782889796987,-0.00861875463302885,-0.0134184918901391,-0.0100308851013244,-0.0201027452747859
"2007-12-28",-0.00250901872371677,-0.000986133812092577,-0.00147354009242013,-0.00317746855608413,0.0007900754442814,-0.00381718345401661,0.000815141945962911,0.0013985283882604,0.00511212368866062,-0.00202837539186125,0.00742391085714449,-0.0177224442302136
"2007-12-31",-0.00742697338017506,-0.01157604128404,-0.00690423143427887,-0.00450280057552029,-0.00978311321023027,0.00667002367003164,-0.0076325226504255,-0.0106783786603869,-0.00762080749380174,-0.00804117682880077,-0.0124336469541494,0.00816888958994364
"2008-01-02",-0.00879326708601452,-0.0186357957905435,-0.00794976052609058,-0.0201337583576991,-0.0135094751042995,-0.0224726868975429,-0.0157202391570443,-0.0113656321496236,-0.0100987387730388,-0.008680062747196,0.00903397129871142,-0.00309640505149051
"2008-01-03",-0.000482909160076801,-0.0050965881662539,0.00431408521010637,-0.0152729484271375,-0.00269687504745546,-0.00877984690793248,0.00236013637094815,-0.00530044319316689,0.00184350496127152,0.00902092399087438,0.00635351764637683,-0.031669932804622
"2008-01-04",-0.0248118215323144,-0.0433375385849747,-0.0106528778184931,-0.0316669775291027,-0.0243279622480102,-0.0280195807917456,-0.0269834321456767,-0.00619554904406131,-0.00265133237355816,-0.0292986752392644,-0.0265507097342103,-0.0414464853210774
"2008-01-07",-0.000849671799457503,-0.0092924279135863,0.018403866368234,0.00281119274893533,0.0107335920118356,0.00462472884964528,-0.00772157351046261,0.0144917556874551,0.0179606165141325,-0.0137898025793414,-0.0121007326693438,0.00926305799045103
"2008-01-08",-0.0162800603687264,-0.0311813149218798,0.00557030012965705,-0.0212796910337921,-0.035810451005153,-0.0378178764531543,-0.0272118595066241,-0.00428237724553377,-0.000566806120331638,-0.0194136966816248,-0.0145339152016717,-0.0352340484788583
"2008-01-09",0.010455859716686,0.0214392355957195,0.0144354853766719,0.00571869104323515,0.00368210595158146,0.0150939563304145,0.00661621367384901,0.00812125970706494,0.0125134865375177,0.00374450548200374,0.01642563948735,0.0175064678349145
"2008-01-10",0.00653214445891608,0.00379989157638739,0.00497938497011592,0.0119449362101138,0.0151495590545729,0.0164853986274856,0.0126687046333906,0.00777431094074313,-0.00437923914801152,0.0186316552251867,-0.00668274697810034,0.0152889986587828
"2008-01-11",-0.00810135133920303,-0.0217260119961571,-0.000320535181441002,-0.0271305625383441,-0.0240945331230761,0.00141252164966284,-0.019137250411002,-0.0191916318293311,-0.00417177885847715,-0.00891408331031426,-0.0136849523568422,0.000174430684555384
"2008-01-14",0.00803062423185332,0.0210033658368532,-0.00401487024474344,0.00844223689165552,0.0106394003129834,0.00843005565800488,0.0118758596629645,-0.00273082141723094,0.00135501046264272,0.0313792780507644,0.0171222501450789,-0.00419366314513931
"2008-01-15",-0.0222588821016892,-0.0193436625209922,-0.0152428015945616,-0.0242827642670933,-0.0208162596076543,-0.0341562471517346,-0.0241932324738804,-0.0139132134131029,-0.0127188937849139,-0.0303058396240379,-0.0352911305785271,-0.0205211258839324
"2008-01-16",-0.00864952724317425,-0.0189739767636043,0.00586510868227334,0.0121111461452378,0.00187119048459756,0.0129457409821971,-0.00524034988809954,-0.0017526215171626,-0.0155487431068757,-0.031375210075739,-0.0348376578971267,0.0113739487318584
"2008-01-17",-0.0262581277973424,-0.0180013316930236,-0.0167081060671277,-0.0184335819580844,-0.0226887239977931,-0.0412645298987985,-0.0384042656366213,-0.0130973258096299,-0.0347224319957488,-0.0554080805656532,-0.0389106853644284,-0.0137000240065909
"2008-01-18",-0.0103210484550876,-0.000956568759054194,-0.0173279127551645,0.000845447326104031,-0.0448260815271712,-0.0236822822740421,0.00466864069264741,-0.0129707765597017,-0.0148917766783885,0.012152636802676,0.00100691829387071,-0.0133450737995662
"2008-01-22",-0.0101984113467483,-0.0249986200456995,-0.0310656173697897,0.0130117209154724,-0.0187909785274053,0.0238950712395216,0.000931033151330784,-0.0107115241258532,-0.0346258794271688,-0.0118927112818081,-0.0233079784745741,0.0236823746008371
"2008-01-23",0.0237367233508956,-0.000588964982075426,-0.00138810681811632,0.0392527222771947,0.00516016993407812,0.0652559099338008,0.025422299841856,0.0119113391956215,0.0336493885568936,0.014331240913467,-0.00216509108251476,0.0906242420165006
"2008-01-24",0.00840639536247685,0.0337838689978519,-0.0019114682050824,0.00798735901944859,0.00358037985631731,0.00397805055205719,0.00708211399712581,-0.00119981506976814,-0.0243475215558256,0.0296795121566234,0.0344861663633164,-0.0237612183768393
"2008-01-25",-0.0145509587639066,-0.0180048023716795,-0.0170165284039124,-0.0204949135770713,-0.00889719837384173,-0.0198464701702153,-0.00330855715120778,-0.0123810788586696,-0.0155085647843385,-0.000124576217987408,-0.00519784062373225,-0.00582144378394976
"2008-01-28",0.0164012051587692,0.00366543352730148,0.0145782893572241,0.0216874189505342,0.0195627100696359,0.0309004478219675,0.015842620252983,0.0108793460308574,0.0146320447505986,0.0186183708074369,0.0131424826220755,0.0333013087853753
"2008-01-29",0.00494201443371027,0.00211609500525182,0.00400237926931083,0.00752026871677543,0.0301381031113964,0.0128731954399108,0.00797503675482023,0.000901432415418079,0.00250119898190927,0.0100883852005367,0.00522860292283642,-0.00907680219358234
"2008-01-30",-0.00738481442006123,-0.00946053520594696,-0.0148720997171978,-0.009110679107688,-0.0203459510921905,-0.0162160420699843,-0.00132461994386956,-0.0114772712207272,-0.00563648073595831,-0.00691724479355852,-0.00909348784428966,-0.027064349980136
"2008-01-31",0.0180698779512063,0.0123386819913133,0.0124377613946159,0.0338419127740506,0.0209423276733733,0.0225912302570351,0.0189675130008757,0.0180619474343771,0.0232175544324161,0.0200128629217906,0.00208264851566045,0.0198750613901423
"2008-02-01",0.0159598289934251,0.0219827276859082,0.0131445397343594,0.0169738408083034,0.0108253838948472,0.027913993577545,0.0184727193750336,0.0142184220003984,0.0158290877256335,0.0240577439595422,0.0145585625327841,0.0409661094553945
"2008-02-04",-0.0126892372777152,-0.015870044678512,0.00291665517230541,-0.0221809764846129,0.00132636299794608,-0.024070463940569,-0.00854972930006019,-0.00797301252307962,0.0165331171797968,-0.0110135867440559,0.00389905477116671,-0.0104431290447102
"2008-02-05",-0.0271388504379169,-0.0297662153678958,-0.0178035456511833,-0.0258530924147137,-0.0453493965617158,-0.0397193089563738,-0.0309549403568888,-0.0147839395263749,-0.0318712840917832,-0.0343972896936491,-0.0336331197027287,-0.0359494454532188
"2008-02-06",-0.0080848377396601,-0.0146248896176914,-0.00174556305645555,-0.0117753818981672,-0.00882410969219309,-0.0132614844702359,-0.00473450973410594,-0.0058848051675336,-0.0022104929167774,-0.00709766148153119,-0.0227935815233639,-0.0164577451000871
"2008-02-07",0.00659210636363456,-0.00299080333272339,0.00244274812480712,0.0181043763228277,0,0.0182390697191844,0.00296182808744632,0.0112859948446495,-0.00394188609033335,0.00159542239189403,0.0143065080716951,0.0233589206818476
"2008-02-08",-0.00644145322441419,0.0115151188350849,-0.0113925957184492,-0.00712280645864388,-0.00467566758621703,-0.0220898000381447,-0.00444571409886115,-0.00675638513743454,-0.0040813116356139,0.0181038650580384,0.0165027204214347,-0.032451860435872
"2008-02-11",0.00509675152058283,0.0127488590601214,0.000528825697180954,0.0116472423247142,0.00762581416718991,-0.0159637433118619,0.00990151979869909,0.00974442780293423,0.00531494561981853,0.0193185422857171,0.0261037148661566,-0.0205062386565115
"2008-02-12",0.00922836744234602,-0.00117014631147168,0.0115606400509216,0.00528552892638652,0.0156899743313888,0.0135251968088546,0.00557270786165298,0.0093549897985242,0.00822541805303562,-0.000827184878137788,-0.00497109911181512,0.0280894685697445
"2008-02-13",0.0101712072782094,0.0235258825258661,0.00399765885848735,0.01222477074115,0.0239777435990959,0.00507517505919442,0.0224146267416485,0.00339348215421411,0.00317363099740752,0.0139680229311571,0.0275626918695036,0.00785861182643294
"2008-02-14",-0.00883847959514551,-0.0204086923140069,-0.0111636495476293,-0.015941130210826,-0.0209297160452903,-0.0155103972042603,-0.0139682707638904,-0.0100662285241503,-0.00488689535669642,-0.00549303433150042,0.000949972613728667,-0.0188302722780787
"2008-02-15",-0.000222184672900741,-0.00487480307431081,0.0026276734923583,0.00176205957280088,-0.00518678283256848,0.00492421816450682,-0.00625517024062015,0.00415706207535929,-0.00269760195912234,-0.00105586043164206,-0.00495032441185262,0.00811382614698563
"2008-02-19",0.00280784235938911,-0.00883479292492662,0.00366729256014784,-0.00627966705776557,-0.0213334737240413,-0.00780818843837385,0.00116670003198596,-0.000444598320187894,0.00416620719384456,0.0194050255959582,0.0261857424377511,-0.00252895582161668
"2008-02-20",0.00294718390764387,0.00961640722195155,-0.00244334535418068,0.00823396695464072,-0.0224371884148083,0.0153522400181264,0.00392764092773564,0.00222107977959435,-0.000978784741803003,0.0105310107641058,0.0163218955092606,0.00622565614656301
"2008-02-21",-0.00834834459017092,-0.00528734965148567,-0.0105395965282498,-0.0185227388826948,-0.0101183535174651,-0.0147332102967354,-0.00933495481308847,-0.00608279740808741,-0.0160418617361734,-0.0149137224234044,-0.0214485688240981,-0.0275480959246264
"2008-02-22",0.00613871312327535,0.00254936809432272,0.00158837216980549,0.0110758990535098,0.0109167421016466,0.0153421861257857,0.006718369409831,0.00711756574237032,0.00891662419456891,0.00691044841320539,0.00809716683748461,0.0278835591246354
"2008-02-25",0.012530286768554,0.00858030979000413,0.0166099258265928,0.0167744946007529,0.0120617149813374,0.0100991663322002,0.0174593254563675,0.00721400423810734,0.00504200837784485,0.0271761978522422,0.0254430537169891,0.0300602728954848
"2008-02-26",0.00747177641278219,0.0102385330873305,0.00380754063254593,0.0142118839615704,0.0105143487209617,0.00341068942094135,0.00242904726560037,0.007016621378647,0.00745530336339855,0.00100450578382544,0.0146224763374931,-0.00016331692973111
"2008-02-27",-0.00101209068191806,0.00651354285568288,-0.00658582632303369,-0.00190885873721383,-0.0122511067812696,0.00738265863232113,-0.00371700365513077,-0.00145789507242194,-0.0142248727944083,0.00100395980739369,-0.00894540484154319,-0.00473011569331563
"2008-02-28",-0.00981475087845859,-0.00959326776830943,-0.00768024141585029,-0.0239764386308393,0.00142112522570287,-0.0282276113609939,-0.00473787482782467,-0.00482569645954038,-0.00718906314140395,-0.00424541220166897,0.0157793388571925,-0.0208167139579662
"2008-02-29",-0.0225359838740186,-0.0238013860440312,-0.0153616003884221,-0.031407989367079,-0.0306039454676401,-0.0343246992051593,-0.0256532906030656,-0.0175975893824287,-0.0244280106015819,-0.0308100375352946,-0.0304429566673662,-0.0144612750843773
"2008-03-03",-0.00239442081921784,-0.00673545703420584,0.000177845311558848,0.00181622218407367,-0.00358597488651358,-0.0134230191820668,0.00632859871176606,0.00446586868005623,0.00571950505191647,0.00736220480952431,0.00618135918806252,0.00691998080865294
"2008-03-04",-0.00382765244260043,0.00357141962669253,-0.000355744060955127,0,-0.00885675875919333,-0.00753580428572002,-0.00588596775404147,0.00148412561307656,0.0153440891785519,-0.0181579419309651,-0.0113007181882725,-0.00946401285805555
"2008-03-05",0.00629621182367666,0.007694468125802,-0.000712304384432541,0.00100716454213803,0.0126057307020868,-0.00606996317131841,0.0104237593815711,0.00355282025861795,0.00112259722229846,0.0239860116170227,0.0125686858913683,0.0136607163444759
"2008-03-06",-0.0209148817045322,-0.0190481218519215,-0.0219669093639068,-0.029011026008276,-0.0225395233513618,-0.0365367640528714,-0.020211742028322,-0.0129398472852136,-0.0204034108690329,-0.0161970551578495,-0.0211283928980028,-0.0466318670243996
"2008-03-07",-0.0103538022787302,-0.00120231464415431,-0.0107991901671326,-0.00895397498705388,-0.00283244996611482,0.00247838006677387,-0.0150154009498706,-0.00510277765284829,-0.00318580342400496,-0.0342806318640508,-0.0199802995864606,0.0161899430527476
"2008-03-10",-0.0132709934861781,-0.00987647471987672,-0.0230837122053187,-0.0164491477157667,-0.0253478890408336,-0.0250585015075007,-0.0231091142551638,-0.00376893738378457,-0.00640322535600739,-0.0347535284550555,-0.0145333722446193,-0.0142615579410673
"2008-03-11",0.0353069226622148,0.0316983454647397,0.00638260929575674,0.0301595057614678,0.030341173450023,0.0658347985968359,0.0373789567771651,0.0170716511489621,0.02561969787826,0.0559789649250113,0.0431649603130307,0.0629612527483237
"2008-03-12",-0.00939578349098395,-0.00393250808531685,-0.00093608615487953,-0.00517151402304657,-0.0197862631312636,-0.0205112356403749,0.000447472416535228,-0.000742668897260104,-0.0100682950703496,-0.00329059330190123,-0.0155151241412188,-0.021277535763891
"2008-03-13",0.00220545744744373,0.00255789537177111,0.00280602278815324,0.00743840919858873,0.00135369173936831,0.00527718883391562,0.00772207584559154,0,0.0008853048146129,0.0206219241681684,0.00843385384765218,0.0116920439371289
"2008-03-14",-0.0156170883421549,-0.0194453162034684,-0.0160036120615209,-0.0191198141313687,-0.0218844544485386,-0.0329941319520529,-0.0140029261464594,-0.0151211256360664,-0.00812074583355805,-0.0120650919313452,-0.00787565747295124,-0.0204667634758405
"2008-03-17",-0.0101586533875404,-0.00381370185952469,-0.00609199061943801,-0.0162878945946943,0.00568794965021807,-0.0169150709975106,-0.00677369701226629,-0.00483914188895074,-0.00498124516740233,-0.0236195129221924,-0.0333883838329961,0.00608288398120255
"2008-03-18",0.0407035001300317,0.0345916223311395,0.0228421603513672,0.0389007776144674,0.0298024087891231,0.0726744784671461,0.041275033461646,0.0223347402271701,0.0183957532273144,0.0353386054640654,0.0359895316266836,0.0430297999199357
"2008-03-19",-0.0250816308565782,-0.0231927429146637,-0.00448963556473491,-0.0107237550680753,-0.0178423882979215,-0.0181703310190649,-0.0256891654938424,-0.00430798456482434,-0.0185236192539067,-0.0581837948847655,-0.0551193060870102,-0.00761301497611563
"2008-03-20",0.0183530169597608,0.00890827065157692,0.00840123227172347,0.0304259146140883,0.0248251375841105,0.0570614049946488,0.0173937612211618,0.0130159412336306,0.00204655692910127,-0.00293856689958752,-0.0010789968498977,0.0327898003534226
"2008-03-24",0.0197911039006429,0.0316192695537507,0.0112766837157745,0.0332307925553912,0.0305104290687925,0.010052463926077,0.0172409433322124,0.0131389232891554,-0.0023030353060665,0.0318600654879887,0.0181866791040763,0.0222523813646746
"2008-03-25",0.000963894548058324,0.00228898267300926,0.000183661813993792,-0.00272751604196844,0.00368928186441381,-0.000759717764015548,0.00772627807434757,0.00231804114154596,-0.000438819132938225,0.024173881336003,0.0102593880526715,0.00255567567075479
"2008-03-26",-0.0123109018899261,-0.0109186993414622,-0.00571354028189411,-0.0218919834412274,-0.00932964037049175,-0.0332150789035957,-0.0094517167706798,-0.00376950696323069,0.00309301944775838,0.00127406450532073,0.0219832043471841,-0.0193668267965856
"2008-03-27",-0.00315819248220566,-0.0170945939633791,0.00203112249372288,-0.0122381901216841,-0.00145536914014317,-0.015626721636855,-0.00606127071583012,-0.00116267511736279,0.00909546107739911,-0.0101248550657621,-0.00505211617285038,-0.00823438735612131
"2008-03-28",-0.00961068333866741,-0.00628919900213761,-0.00592051091263552,-0.0241072475676899,-0.010084658743324,-0.0171911542217399,-0.0055160817314676,-0.00116374269706957,-0.0108984793405675,-0.00245953082030801,-0.00281754999082617,-0.0118360580534549
"2008-03-31",0.00349189015772946,0.00236302293402401,-0.00520926656892677,0.0121261207719624,0.0115400278834671,0.00437986106223753,0.0059503352235595,0.00174533074927748,0.00962249009261841,-0.00399468249471096,0.00581438781864213,0.00385406106551248
"2008-04-01",0.0345553488488966,0.0346028717999937,0.0246880437425125,0.0425939073359767,0.0321224795798197,0.0653445263112441,0.0339979819313135,0.0164317018029381,0.0252153357644214,0.0274052715854162,0.0158635648247703,0.0553401642154833
"2008-04-02",0.00065883688130667,0.000569708566771954,-0.00620667194041077,0.00410279625101855,-0.00470571673660785,-0.00204963275924263,-0.000699749100877326,-0.00631028231459986,0.00843065543660762,0.00775885995351623,0.013711415529601,-0.00486451394137208
"2008-04-03",0.00248387278150182,0.00170774177281994,0,-0.00136579912632715,0.013276199560374,0.00348131356168757,0.00125906353794143,0.00043148900608987,-0.00495068634071575,0.0161235058307882,0.00461943323558699,0.0226010930820113
"2008-04-04",-0.00109484934433022,0.000379222249097759,0.00766158338450992,-0.00450062471747941,-0.0134335821438155,-0.0139978217157174,0.00209444729150297,0.00100620509641924,0.00185921097399163,0.015426358486087,0.0107858504983967,-0.0159180944998398
"2008-04-07",0.000510681639341024,-0.00341669547938697,0.00326549904727048,-0.00294621511170542,0.00642682229586053,0.00599351181746773,-0.000697824303153145,-0.00057492234938239,0.00383166205015032,-0.00342011082362141,0.00223240883265098,-0.00927738208367759
"2008-04-08",-0.00102221778871359,-0.00495642075515623,0,-0.00394144564406382,0.0014053246404666,-0.0116061897908753,-0.00419641618126926,-0.0075023574664089,0.00590454225547108,0.00649904008912317,0.011087944725061,-0.0013757901384365
"2008-04-09",-0.00726231077496057,-0.0059416430084859,-0.008184175900099,-0.0213564439552798,-0.0228845097139785,-0.0159700055503026,-0.0136901051943417,-0.00391806445906818,-0.000368011815468809,-0.00981990491581871,0.0023788148477732,-0.0254119561529527
"2008-04-10",0.0013981261280617,0.0124178564334508,0.00999368585502482,0.00843742193253119,-0.00127781224541791,-0.00424536330525625,0.00834951680395256,0.00348351288388472,-0.00479628382525351,0.0036522225170851,0.000967766702405053,0.00968299221516676
"2008-04-11",-0.0196004570929821,-0.0265503404129527,-0.0164057689190743,-0.0197988075084827,-0.0198569574350287,-0.018246565573952,-0.0436385391580992,-0.00858513051686977,-0.000740246614748692,-0.0135690799878076,-0.0127413212329678,-0.0123543926255937
"2008-04-14",-0.00337929145499421,-0.00567025750732609,-0.002392066891909,-0.00675571693205164,-0.00179486948653328,-0.0214591033001258,0.00191163354296827,0.000146018064493136,-0.000369563895672412,-0.00257898761001842,0.0171276239917396,-0.00583937906847342
"2008-04-15",0.00232961233403448,0.00195902347173316,-0.00350634621208594,0.000821367551324825,0.00146874820611462,0.0088142231157834,0.00176183973259444,0.00524629169830256,0.0114114033805322,0.00615608186530889,0.00854187426925884,0.0100787826969543
"2008-04-16",0.0267332804858737,0.0289320309623596,0.00883493833060504,0.0170946383079843,0.0227372298163628,0.034712557582507,0.0264867857289556,0.0070969833238762,0.0223211848048962,0.0425967805620212,0.0295875493606969,0.0397809857782969
"2008-04-17",0.00146048855340781,0.0094604108960582,-0.00994505230022954,0.00462972881499283,-0.00848584114395231,0.0113786254785,-0.00803122325187683,-0.00535399245231458,0.000477493909336101,-0.00235497789619574,-0.00337618988815756,0.00360738733453582
"2008-04-18",0.010380121824158,0.0214258634156398,0.00994505230022956,0.0185061324697729,0.0153186004603848,0.0120782745263564,0.0254474514895287,0.00376505653775569,0.00464007091229698,0.0135200548898454,0.0213299186973234,-0.00571771076377664
"2008-04-21",0.000505623290713001,0.00807805607073953,-0.00238540452575024,-0.00118365992098718,0.00126579203235717,-0.0118688892055123,-0.00224845459308928,0.00115611249248831,-0.00595329162854931,0.00147937996384183,0.0120107661875474,-0.00742132086945921
"2008-04-22",-0.00441302773672677,-0.0126967354492693,-0.0133135792603819,-0.0145146380003122,-0.00921514341352421,-0.0120117925394791,-0.0121729827995549,-0.00840949989088272,-0.00514841070152812,-0.014892259908852,-0.0010637437801281,-0.0024352149047554
"2008-04-23",-0.00159597251027855,0.0117821553383438,0.0127624585595222,0.00220075392737313,0.0233484886961965,-0.00531348892855993,-0.000284910766648116,0.00797588138428537,0.00455148274382775,-0.0143561733698488,-0.00780693004371962,0.0124183249628197
"2008-04-24",0.00434745650615888,0.0130910890946275,0.000183965774644448,0.0152706457521183,0.00946703057324971,0.033325859428328,0.00992234422247481,-0.00101156886426745,-0.00491152190474207,-0.0145653929795732,-0.0220211926639475,0.0196729276397073
"2008-04-25",0.00921133908157367,-0.00980245395790783,0.00878159852826972,0.00901257098305424,0.0092252721860238,0.0151389106470079,0.00786754791941551,-0.00405680399253838,0.00287798429927022,0.0272051926704595,0.0136535217036615,0.00559243691365263
"2008-04-28",0.000214524674122691,-0.00292269438380298,0.00436176003286867,0.00116967791753468,0.00275087583008326,-0.000812161404391372,0.0018174796770123,0.00101592290263835,0.000478885169065836,-0.00916696088650919,-0.0018318512383365,-0.00132214402071006
"2008-04-29",-0.00394680385857109,0.00783608725166157,-0.00782868536235784,0.00621451838517083,0.00911609619926649,-0.00468488068855021,-0.00588447844177019,0.00275186459669067,-0.00708568257434545,-0.030470600755891,-0.0192712833319449,-0.0109335699852706
